Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
28,2.814E+04,5625,1415,768.3,9920,464.1
37,9147,503.2,43.28,154.4,2300,79.82
63,1.769E+05,3.359E+04,208,169.5,37.45,10.78
64,2E+05,3.246E+04,273.5,205.2,40.34,10
65,2E+05,7.467E+04,288.4,289.5,43.72,11.49
66,2E+05,9.042E+04,303.4,309.5,36.52,11.54
67,1.873E+05,1E+05,323.2,287,37.71,11.56
84,3.352E+04,6635,3194,1440,1.83E+04,734.1
91,1.883E+04,2.665E+04,38.62,41.04,73.91,40.8
109,3.031E+05,5.292E+04,1.129E+04,5.852E+04,1.198E+05,6390
159,1.338E+04,1277,89.3,97.33,204.2,108.7
164,1.689E+04,3189,121.2,1117,1.511E+04,137.6
240,9492,1511,104.4,407.8,6868,136.8
280,3.131E+04,4559,320.6,2908,4.719E+04,347.9
294,5.89E+04,1.968E+04,108,457.6,3264,109.8
348,1.522E+04,1656,52.03,65.46,141,61.43
374,5.718E+04,2.907E+04,7672,4000,6.17E+04,1624
482,2.354E+04,3595,1083,516.7,7222,307.7
491,3.568E+04,5898,1921,1078,1.58E+04,572.3
494,1.011E+04,1180,101.6,193.2,2650,90.76
638,1.246E+04,1332,51.92,47.07,67.72,58.36
760,3.272E+04,7879,1813,1086,1.456E+04,541.9
761,5.44E+04,2.821E+04,173.6,2162,2.88E+04,328.6
786,2.65E+04,6401,1352,690.6,1.004E+04,494.2
823,4.121E+04,1.351E+04,2299,1293,1.886E+04,654
859,1.744E+04,7436,755.1,525.3,5040,341.6
946,1.967E+04,6418,87.04,571.4,6083,130
952,2.462E+04,2585,180.2,1528,2.489E+04,163.1
989,2.827E+04,3570,1509,731.2,9414,450.4
991,2.309E+04,3529,1027,579.7,7554,361.1
1053,1.135E+04,1030,76.66,180.8,2571,107.3
1180,3.176E+04,6853,1321,704.1,9514,463.8
1250,2.283E+04,4489,902.9,674.7,9892,331.2
1305,3.271E+04,6283,1468,805,1.034E+04,494.2
1318,2.72E+04,5662,593.9,602.8,9313,290.7
1323,2.13E+04,3350,1389,717.6,9455,390.7
1467,9820,1148,188,300,3116,122.7
1584,2.47E+04,3955,909.2,588.2,7741,431.2
1681,1.369E+04,3895,1002,680.1,9383,294.5
1732,1.444E+04,1.572E+04,33.51,36.04,208.2,52.92
1738,1.498E+04,2494,167.3,131.5,1052,62.08
1742,1.739E+04,1.092E+04,1413,781.3,1.038E+04,462.5
1762,3.241E+04,1.024E+04,2104,1156,1.584E+04,596.9
1776,9888,1265,80.42,248.6,3200,131.8
1795,2.346E+04,5704,1409,4203,9508,1253
1801,2.771E+04,5380,1856,852.1,1.108E+04,574.3
1804,3.335E+04,9360,2076,1117,1.497E+04,718.6
1870,1.552E+04,6937,44.09,39.35,160.9,83.34
1967,2.538E+04,8859,1184,691.7,1.002E+04,392.3
1998,1.22E+04,1452,74.99,188.2,2833,115.5
2021,3.168E+04,5603,2348,1152,1.699E+04,887.3
2094,1.729E+04,3.07E+04,125,206,6835,118.2
2099,5.542E+04,8.071E+04,291.1,5723,7.888E+04,519.7
2172,1.361E+04,1311,127,213.8,4236,97.65
2309,1.055E+04,841.4,91.54,198.5,4205,177
2360,1.182E+04,865.3,107.4,385.8,7656,129
2413,3.182E+04,1.107E+04,1512,1068,1.502E+04,437.5
2511,2.13E+04,7118,119,619,7056,198
2542,1.521E+04,2781,1314,784.8,1.02E+04,385.5
2606,2.295E+04,6537,1898,1281,1.799E+04,673.3
2619,2.399E+04,7124,401.1,236.1,1494,181
2622,1.818E+04,2.112E+04,67.22,43.81,93.09,59.34
2657,2.164E+04,3662,1055,689.7,1.044E+04,409
2682,1.477E+04,3625,2813,1053,1.263E+04,712.1
2692,9131,729.9,68.45,226.9,4996,95.45
2704,1.041E+04,2105,16.07,11.51,47.61,23.89
2800,2.62E+04,4975,1134,882.7,1.285E+04,412
2866,1.388E+04,1822,180.6,649.3,1.136E+04,169.3
2874,2.523E+04,5504,1067,680.7,9308,363.2
2963,2.881E+04,4051,1843,1135,1.492E+04,652.5
2996,6.821E+05,8.1E+04,899.1,2.817E+04,5.599E+05,1024
3014,1.413E+04,1426,91.6,230.7,3755,124.1
3027,2.349E+04,5495,96.87,278.1,5452,157.9
3086,1.706E+04,9620,3681,1321,1.643E+04,1044
3134,1.35E+04,3734,1543,792.9,1.044E+04,422.1
3184,2.28E+04,9.029E+04,421.6,7843,1.435E+05,521.7
3208,3.219E+04,6179,3254,1357,1.702E+04,748.4
3260,3.115E+04,4757,1410,879,1.305E+04,614.6
3266,2.217E+04,7485,65.01,224.2,1705,81.13
3269,2.666E+04,6501,1172,709.5,9561,431.2
3271,2.875E+04,4715,1593,867.2,1.162E+04,563.5
3374,2.981E+04,6277,87.82,210.6,2089,143.7
3379,1.657E+04,3427,294.4,1189,1.8E+04,228
3405,1.215E+04,1206,84.96,199.2,3085,184.6
3447,4.986E+04,1.493E+04,142.9,1233,1.999E+04,164.8
3457,9694,1511,65.14,160.2,3165,77.68
3510,1.294E+04,1137,61.37,147,2027,89.75
3513,6.516E+04,1.76E+04,6610,3495,5.008E+04,1707
3541,1.76E+04,9083,134.8,1349,1.624E+04,324.6
3572,1.008E+04,3254,250.8,255.3,2262,265.5
3593,1.328E+04,1860,137.8,500.7,6590,130.4
3615,3.37E+04,9710,2044,1244,1.786E+04,685.5
3646,3.064E+05,8510,375.4,7220,9.084E+04,527
3717,1.113E+05,1.115E+04,314.1,6241,8.21E+04,453.9
3747,3.162E+04,3293,1406,918.1,1.363E+04,446.1
3769,3.184E+04,8777,2028,1155,1.594E+04,692.9
3790,3.618E+04,1.069E+04,2632,1214,1.704E+04,825.5
3822,2.762E+04,5661,1325,826.9,1.066E+04,521.8
3823,5.168E+04,1.768E+04,208.7,2186,3.414E+04,363.8
3849,2.618E+04,5337,1529,735.8,1.028E+04,492.7
3960,2.484E+04,1.078E+04,191.9,1908,2.668E+04,214.1
4067,1.282E+04,2082,432.2,175.7,1051,284.7
4260,2.58E+04,6751,1195,778.6,1.091E+04,499.9
4267,5.445E+04,1.911E+04,8890,4583,6.503E+04,2029
4400,1.78E+04,4385,138.4,428.2,9368,128.3
4502,6.228E+05,8.6E+05,2.35E+04,2.236E+04,2895,363.7
4519,2.301E+04,2342,1831,664,7544,477.5
4537,2.703E+04,9019,2826,1306,1.746E+04,803.1
4566,1.041E+05,5.091E+04,137.6,126.7,38.66,22.12
4567,1.196E+05,3.508E+04,314.4,237.1,38.46,11.19
4568,9.303E+05,1.831E+05,1892,1531,296.5,62.62
4569,8.4E+05,3.543E+05,1746,1517,203,58.3
4570,2E+05,8.47E+04,422.2,331.8,39.89,11.43
4575,1.113E+04,1190,128.4,231.4,3063,192.6
4596,9.929E+04,6.16E+04,300.2,6079,8.512E+04,333.6
4618,8533,1339,69.76,176.1,2699,180.2
4625,1.317E+04,1448,196.8,913.2,1.261E+04,265.4
4628,2.297E+04,4949,1797,1179,1.564E+04,616.3
4713,3.608E+04,5963,1739,914.7,1.168E+04,497.6
4753,2.857E+04,7034,1237,808.3,1.197E+04,427.6
4776,3.253E+04,7272,270.8,2285,3.531E+04,301.6
4785,3.085E+04,8673,2338,1314,1.784E+04,657
4789,1.951E+04,1468,122.2,235.5,3047,230.3
4815,2.421E+04,6183,2189,1071,1.42E+04,607.1
4860,7454,1121,32.39,28.12,48.22,29.94
4898,3.641E+04,9870,59.08,178.5,3036,163.3
4910,8238,1.267E+04,149.6,295.5,4455,113.9
4927,2.219E+04,4162,31.06,35.92,147.6,55.49
5033,1.712E+04,4222,170.6,1269,1.636E+04,121.8
5065,1.358E+04,2234,156.5,1399,1.897E+04,304.1
5154,1.624E+04,4206,2509,1153,1.578E+04,788.8
5195,1.06E+04,756.2,42.59,69.55,110.5,50.58
5223,7.285E+04,4.906E+04,440.3,1.076E+04,1.627E+05,520.2
5288,8643,1458,88.02,201.8,4336,103.2
5293,2.523E+04,3768,1792,912.8,1.378E+04,587.2
5303,2.733E+04,4593,1789,1033,1.336E+04,563.8
5351,1.395E+04,1706,118.9,621.4,7728,165.8
5354,8.86E+04,7.472E+04,2.768E+04,1.065E+04,7.434E+04,1707
5470,1.46E+04,6020,1910,1135,1.552E+04,523.8
5483,1.515E+06,3.178E+05,1.182E+05,1.755E+05,3.631E+05,9.772E+04
5493,2.527E+04,6379,1537,736.1,1.054E+04,485.4
5503,3.408E+04,3731,152.9,172.7,336.9,252.1
5511,3.001E+04,1.557E+05,333.1,385,162.5,73.08
5651,4.309E+04,6154,1544,906.7,1.317E+04,503.2
5693,2.418E+04,5467,1391,855.7,1.134E+04,616.7
5888,3.561E+04,5924,1904,1010,1.435E+04,634.4
5923,2.47E+04,5978,2548,1193,1.707E+04,685.8
5972,3.361E+04,1.264E+04,6336,2694,3.626E+04,1583
6009,3.026E+04,4806,1449,659.3,8050,474.1
6010,2.84E+04,1.084E+05,599.4,8088,1.224E+05,408.9
6022,1.462E+04,875.3,147.3,744.5,1.115E+04,186.7
6025,2.362E+04,3945,1518,711.5,9443,564.1
6054,2.592E+04,8067,2443,1334,1.831E+04,681.5
6088,1.752E+04,6550,94.02,384.3,7755,161.3
6135,2.979E+04,7.295E+04,71.61,71.44,148.5,127.4
6139,1.256E+04,3260,1633,802,1.048E+04,445.7
6190,2.117E+04,4296,1606,727.3,8567,491.5
6198,2.003E+04,6965,1464,982.5,1.347E+04,475.1
6483,3.155E+04,7066,1699,1043,1.494E+04,583.3
6500,1.017E+05,2.256E+04,180.2,1796,2.887E+04,283
6578,9213,696.3,89.72,166,3118,88.41
6592,1.327E+04,1476,97.93,479,6230,188.1
6595,2.334E+04,2880,1026,709.7,9912,404.2
6608,1.27E+04,1.531E+04,1436,893.7,1.203E+04,485.5
6610,3.369E+04,5883,1561,1828,4141,1404
6651,1.818E+04,1836,123.1,545.8,6399,121.7
6697,3.46E+04,5484,1097,657.7,8772,470.5
6716,3.373E+04,4223,44.74,44.66,222.1,74.88
6720,3.096E+04,6523,2174,1064,1.414E+04,655.3
6774,1.733E+04,4440,1105,609.6,7927,380.9
6826,6.866E+04,3.125E+04,168.8,2005,2.931E+04,252.4
6855,3.108E+04,4865,1290,743.1,9781,467.1
6856,1.486E+04,3377,99.36,757.4,9721,130.4
6898,1.521E+04,3996,109,792.9,1.146E+04,277.2
6900,2.474E+04,3709,1540,845,1.1E+04,499.7
6902,3.255E+04,4418,1369,805.9,1.192E+04,438.8
7000,1.017E+04,1311,82.19,259.3,5410,129.8
7003,1.346E+04,2604,128.7,561,6600,145.7
7011,3.033E+04,5955,121.6,1020,1.854E+04,203.6
7013,2.919E+04,8324,1913,1158,1.542E+04,621.2
7033,1.027E+04,1468,87.17,189.5,3947,95.58
7034,3.28E+04,4723,311.3,3592,5.728E+04,283.4
7081,2.947E+04,7258,2588,1368,1.784E+04,718
7086,1.501E+04,801.2,17.32,19.76,82.36,19.51
7152,2.824E+04,2909,1338,752,1.01E+04,377.6
7345,1.743E+04,8043,1394,748,9267,483.2
7369,2.359E+04,7556,2008,1229,1.781E+04,604
7377,2.361E+04,4651,1357,611.8,8205,380.8
7436,1.084E+04,1548,52.29,52.48,502.2,39.74
7444,7740,1443,89.27,201.2,3106,90.18
7458,3.49E+04,5743,3505,1368,1.74E+04,856.2
7484,3.169E+04,6916,358.5,5721,9.554E+04,437.1
7520,1.646E+04,3045,172.2,1093,2.045E+04,336.7
7577,1.085E+04,664.7,94.6,298.6,4384,73.36
7583,2.176E+04,6261,2397,1116,1.323E+04,729.1
7603,1.254E+04,1746,92.73,221.7,3450,99.41
7700,2.498E+05,5.067E+04,1.069E+04,3.447E+04,7.808E+04,9338
7703,2.469E+04,7170,220.8,2831,4.741E+04,259.8
7721,1.559E+04,2381,1093,696.9,9375,336.9
7747,3.243E+04,5.267E+04,45.01,66.71,62.64,43.7
7750,8826,677.1,113.1,181.5,3711,92.26
7764,2.642E+04,1.775E+04,5280,2388,3.174E+04,1098
7776,3.188E+04,5.761E+04,120.4,249.9,4481,195.2
7887,1.375E+04,1901,75.57,222.2,4546,119.6
7892,3.416E+04,8701,1009,672.6,9534,397.3
7897,1.974E+04,4620,1086,616.7,8529,490.3
7913,2.732E+04,2.286E+04,205.7,424.5,3571,231.9
7932,1.931E+04,3889,175,1848,2.884E+04,140.4
7961,2.547E+04,7360,1652,919.5,1.231E+04,511.6
8183,2.615E+04,4373,1156,691.5,1.007E+04,385.8
8204,2.381E+04,5067,2321,726.4,8286,574.5
8229,1.67E+04,2846,103.4,251.1,4935,191.6
8250,1.533E+04,3185,865.1,660.9,8371,351.5
8281,1.611E+05,3.44E+04,106.9,82.31,33.99,10.02
8342,1.653E+04,6142,1061,708,1.082E+04,328
8394,5.457E+04,1.309E+04,3378,1565,1.867E+04,803.8
8403,1.72E+04,9845,965.7,660.8,9246,399.4
8431,2.21E+04,5675,1836,1011,1.481E+04,661.6
8444,2.898E+04,5639,1876,962.9,1.416E+04,546.3
8460,1.158E+04,2155,114.5,393.7,7106,267.5
8520,2.069E+04,2619,1131,615.2,7891,404
8565,2.357E+04,7022,1597,935.9,1.282E+04,521.4
8677,1.776E+04,6691,44.99,249.8,2599,135.4
8793,3.305E+04,1.836E+04,75.04,677.8,7408,95.62
8856,1.258E+04,972.1,96.73,239.8,5103,157.7
8871,2.652E+04,4742,279.6,922,1.742E+04,273
8892,8805,628.6,91.1,191.3,4063,80.33
8898,1.536E+04,3359,142.2,785.3,1.177E+04,155.5
8935,8.584E+04,3.396E+04,261.4,800.3,7619,296.6
9016,2.648E+04,4725,810.4,693.7,9519,360.1
9072,1.543E+04,5015,1320,1099,1.59E+04,444.8
9114,4.904E+04,4.086E+04,3435,9120,1.791E+05,683.4
9189,2.639E+04,4902,1915,1107,1.59E+04,579.1
9192,2.931E+04,4006,1650,832.3,1.21E+04,695
9195,2.043E+04,1.14E+04,135.2,1419,1.82E+04,169.9
9200,3.236E+04,3610,423.9,277.8,3693,243.5
9202,2.774E+04,5451,1982,986.9,1.371E+04,562.8
9260,1.5E+04,2169,125.4,827,1.18E+04,178
9309,2.326E+04,6726,165.7,1040,1.337E+04,238
9335,3.99E+04,1.824E+04,357.2,9262,1.364E+05,684.7
9339,1.345E+04,2210,120.6,799.4,1.25E+04,167.4
9368,8849,1051,96.48,253,3779,132.2
9374,7.452E+04,7.654E+04,973.2,692.1,1369,1942
9419,4.143E+04,1.116E+04,3619,1829,2.493E+04,1018
9456,3.693E+04,4812,1269,803.9,1.183E+04,385
9464,2.022E+04,7284,1854,975.3,1.316E+04,629.2
9502,2.588E+04,5530,252.3,3676,6.34E+04,463.6
9511,1.14E+04,1892,109.6,311.7,4497,110.8
9541,3.283E+04,4416,1481,804.5,1.172E+04,492.3
9574,2.521E+04,5707,1840,819.8,1.022E+04,650.9
9596,1.282E+04,4128,1571,1023,1.345E+04,577.8
9646,2.622E+04,3706,1189,775.4,1.103E+04,428.3
9665,5.033E+05,1.222E+05,1688,9.212E+04,7.383E+05,1596
9674,3.711E+04,1.106E+04,4465,2276,3.049E+04,1252
9693,3.079E+04,4426,1292,811.5,1.129E+04,373.4
9735,2.819E+04,4110,1731,943.4,1.285E+04,479.7
9795,1.849E+05,4.56E+04,5834,1.683E+04,3.721E+04,4965
9822,1.31E+04,1441,127.4,824.2,1.135E+04,204
10004,4.757E+04,2.354E+04,1.157E+04,4734,6.349E+04,2636
10017,1.57E+04,2572,847.1,662.2,9878,341
10123,3.025E+04,5.305E+04,312.6,4564,6.373E+04,314.1
10165,2.723E+04,3919,214,3030,5.22E+04,350.9
10181,2.786E+04,6862,1455,792.1,1.051E+04,530.8
10234,1.502E+05,6.218E+04,1.258E+04,5184,3.918E+04,1238
10280,3.154E+04,4125,3542,956.1,1E+04,880.3
10331,2.749E+04,5031,1789,1007,1.417E+04,559.7
10369,1.89E+04,2563,197.3,1404,2.034E+04,171.4
10414,8645,808.3,74.3,244.9,2957,139.2
10613,2.591E+04,3898,783.2,546.8,7215,296.6
10656,2.672E+04,4929,758.4,447.9,5408,287.3
10673,4.179E+04,8373,980.2,875.6,1.314E+04,511.9
10681,1.922E+04,3362,1653,794.5,9359,500.2
10691,2.866E+04,6420,1567,1259,1.742E+04,666.1
10707,2.609E+04,1.356E+04,88.41,81.6,196.9,147.8
10715,5.817E+04,1.551E+04,5766,3106,4.657E+04,1544
10781,1.664E+04,2283,756.2,554.5,7460,405.5
10783,1.362E+04,2378,83.99,207.4,1113,91.36
10820,1.323E+04,6201,2003,960.4,1.15E+04,548.4
10841,2.774E+04,4386,655.7,629.4,9210,312.7
10876,1.897E+04,2177,673.2,503.4,7695,239.8
10917,1.218E+04,1610,85.18,429.5,5582,99.66
10956,3.086E+04,7827,215.5,722.5,1.168E+04,167.2
11008,1.977E+04,1390,146,433.7,5433,151.9
11020,3.978E+04,7754,2276,1184,1.695E+04,709
11111,1.939E+04,5773,23.36,27.91,81.94,64.84
11144,1.52E+04,3105,50.74,47.59,591.8,66.69
11194,1.269E+04,2283,103.4,268.8,6091,191.2
11205,9170,728.7,46.8,187.6,2132,73.85
11299,5.678E+04,1.072E+04,1863,5948,1.29E+04,1815
11411,2.264E+04,3312,777.1,599,7869,381
11425,3.532E+04,5644,2378,1121,1.47E+04,720.7
11512,1.065E+04,2225,18.49,17.04,51.34,36.13
11514,2.035E+04,5960,1949,950,1.301E+04,652.2
11519,2.074E+04,4252,1330,993.7,1.533E+04,388.9
11530,2.171E+04,3416,1082,725.4,1.052E+04,355.1
11582,3.883E+04,1.948E+04,7872,4211,6.07E+04,1956
11628,2.638E+04,4600,1933,886.8,1.226E+04,581.2
11632,1.465E+04,3.736E+04,38.05,42.33,59.71,64.61
11649,2.884E+04,1821,168.8,1620,1.996E+04,253.4
11663,2.941E+04,7147,1008,823,1.243E+04,500.4
11727,2.346E+04,4434,1333,687,9207,403.1
11737,3.709E+04,7112,1486,1206,1.72E+04,652.1
11838,8.929E+04,8505,246.6,1871,3.358E+04,324
11924,1.75E+04,2802,146.5,1574,1.959E+04,251.6
11947,3.489E+05,7.618E+04,856.3,1.213E+04,1.57E+05,1102
11971,2.387E+04,2.546E+04,25.16,30.05,74.94,31.54
12042,5.016E+04,2.887E+04,166.5,1520,2.267E+04,200.5
12114,1.156E+04,1589,80.46,403,5650,129
12257,1.117E+04,994.7,111.2,774.5,1.087E+04,138.8
12270,1.519E+04,3032,2047,1044,1.319E+04,639.3
12289,2.307E+04,3579,1140,624.4,8858,357.5
12378,2.992E+04,6325,976.3,825.8,1.226E+04,543.2
12472,2.732E+04,3077,2047,983.1,1.304E+04,589.9
12475,2.502E+04,5416,1810,988.4,1.395E+04,612.7
12618,2.082E+04,3785,1150,736.9,1.054E+04,436
12643,1.408E+04,764.5,175.5,753.2,1.42E+04,225.1
12666,4.611E+04,4.569E+04,9172,5123,7.549E+04,2134
12670,4.713E+04,1.448E+04,169.8,1225,1.843E+04,268.9
12680,9987,1007,99.64,352,4495,105.4
12731,1.157E+05,6.59E+04,2.786E+04,1.074E+04,6.684E+04,1704
12868,3.06E+04,3163,1369,457,4668,425.6
12898,1.4E+04,1920,61.03,34.68,208.3,64.14
12904,2.401E+04,3957,1017,643.9,9189,345.3
12906,9398,1038,100,182.7,3251,84.58
12948,2.798E+04,3476,1657,932.4,1.24E+04,453.2
13042,3.063E+04,9652,1478,978.4,1.475E+04,636.7
13142,8560,851.8,80.25,194.9,3120,128.2
13165,2.583E+04,2755,1452,786.1,1.016E+04,448.6
13272,1.32E+05,4.095E+04,74.14,55.01,55.39,24.33
13275,2.261E+04,4379,1487,777.6,9096,395.1
13287,2.06E+04,4832,649.8,652.9,9737,326.4
13292,2.66E+05,2.508E+04,373.6,7025,9.914E+04,456.2
13382,7.335E+04,8062,207,1671,2.791E+04,253.2
13415,2.98E+04,8057,2835,1363,1.823E+04,807.7
13478,1.573E+04,3010,28.36,31.97,176.3,37.23
13506,3.758E+04,5151,1547,914.3,1.331E+04,511.8
13651,1.703E+04,3203,1560,978.3,1.403E+04,561.4
13810,2.349E+04,3420,749.5,515,8412,317.7
13951,1.065E+04,1243,88.19,207.5,4533,80.67
13997,1.042E+04,2480,68.55,208,4052,113.6
13998,1.268E+04,1652,102.8,317.8,4454,227.3
14004,1.176E+05,3.771E+04,135.8,77.78,25.13,28.67
14034,3.669E+04,5911,281.7,3507,6.222E+04,502.2
14133,9591,1609,102.6,476.9,7590,182.7
14142,2.451E+04,4148,1265,690.4,8823,454.9
14272,1.49E+04,2344,113.5,718.5,9538,170.6
14279,2.305E+04,3835,978.3,618.8,8906,415
14282,9950,4495,25.33,28.72,172.5,37.28
14349,1.372E+04,2138,169.4,1079,2.099E+04,256.1
14350,1.863E+04,1952,24.13,22.99,44.42,41.41
14360,8562,1228,52.28,176,2917,75.14
14449,1.42E+04,4594,8518,1843,6516,4095
14498,2.31E+04,1.013E+04,1087,705.1,9789,402.7
14531,2.898E+04,6853,824.9,1507,3230,835.1
14546,2.072E+04,3558,1443,742.7,1.018E+04,519.2
14605,2.746E+04,3223,1914,957.3,1.382E+04,542.1
14661,3.3E+04,1.351E+04,67.08,683.2,5976,157.6
14736,3.232E+04,4983,1437,764.7,9609,441.2
14758,1.634E+04,2943,118.8,763.1,9227,159.5
14794,3.159E+04,1.148E+04,3660,1619,2.447E+04,830
14868,2.229E+04,3407,1180,621.8,8893,343.9
14880,2.23E+04,5430,2140,1228,1.786E+04,676.4
14928,3.026E+04,4752,1457,877.9,1.259E+04,679.4
14930,1.309E+04,1269,162.2,1227,1.532E+04,302.5
14936,7756,1737,73.3,152.1,3199,65.17
14951,9026,1356,62.16,127.1,2269,100.1
14991,2.968E+04,6749,84.4,542.1,3520,125.5
15000,1.632E+04,3185,1025,666.5,8513,293.8
15027,2.491E+04,3049,1430,767,9965,393.1
15031,3.235E+04,4921,1613,1153,1.578E+04,527.5
15038,1.281E+04,1630,220.3,425.4,609.2,355.7
15131,7903,843.1,74.55,175.6,2461,86.43
15134,1.841E+04,3100,2504,769.4,8960,604.9
15137,4.168E+04,8.981E+04,117.4,171,542.9,148.3
15154,2.673E+04,4578,1819,905.2,1.171E+04,660.5
15158,3.629E+04,9202,1582,943.1,1.339E+04,458.7
15217,1.446E+04,3259,71.56,90.06,505.6,65.11
15242,3.839E+04,8728,2990,1154,1.412E+04,736.7
15302,1.121E+04,1355,93.9,324,4214,104.8
15449,3.34E+04,1.176E+04,1016,918.3,1.413E+04,402.8
15454,3.539E+04,7586,1643,823.4,1.152E+04,553.1
15511,2.884E+04,6.429E+04,141.9,95.36,220.4,183.4
15576,2.076E+04,1353,183,1255,1.537E+04,125.1
15583,5.403E+04,2.199E+04,6748,3753,5.815E+04,1760
15619,1.304E+04,1737,114.9,585.7,7505,198.3
15675,6.074E+04,1.319E+04,191.3,1123,1.787E+04,280.4
15721,2.43E+04,4417,1706,950.2,1.369E+04,536.1
15743,3.366E+04,6177,1167,678.7,8630,504.7
15790,9671,3279,418.2,201.1,1652,294.1
15894,1.359E+04,3712,1624,936.8,1.198E+04,471.6
15995,1.355E+05,1.976E+04,1.162E+04,1.081E+04,2.436E+04,9061
16003,2.162E+04,3916,76.63,105.8,1296,157.5
16066,9021,774.4,92.43,198.4,4353,117.3
16077,8700,7041,1.147E+04,1970,6760,4478
16097,1.94E+04,2128,780.4,615,8751,312.7
16113,9048,861.1,58.27,179.4,3795,84.17
16164,3.003E+04,5375,2668,1468,1.966E+04,749.8
16182,2.316E+05,7.082E+04,8048,2.267E+04,5.315E+04,7151
16186,1.139E+05,2.019E+04,3551,1.716E+04,3.839E+04,1977
16217,3.131E+04,7938,1907,1181,1.555E+04,600.2
16225,2.32E+04,3118,616.7,517.7,7522,267.8
16383,2.233E+04,3068,812.5,612.6,8692,401.6
16417,1.314E+04,2020,159.4,724.4,1.028E+04,255.7
16538,2.224E+04,4211,1203,665.2,9113,425.5
16589,1.313E+04,2689,123.2,640.4,8651,172.8
16611,5.543E+04,1.227E+04,3263,2120,2.926E+04,945.5
16674,2.354E+04,3816,1147,705.3,9423,475.5
16683,9717,909.9,83.45,225.9,4498,137.9
16712,2.618E+04,4973,1071,762.7,1.12E+04,398.7
16714,2.192E+04,3730,1398,724.2,8986,430
16774,1.436E+04,2506,119,511.6,7419,173.5
16810,2.78E+04,4789,1890,1203,1.63E+04,598.7
16836,3.617E+04,1.077E+04,1943,927.3,1.236E+04,559.4
16862,3.964E+04,9251,2244,1134,1.561E+04,641.8
16864,2.93E+04,1.081E+04,1846,1054,1.465E+04,627.9
16884,1.055E+04,1687,143,382.7,6995,122.4
16915,2.998E+04,2797,1100,670.3,8850,405.5
17032,1.119E+04,7860,4880,1019,4117,1907
17041,2.242E+04,9735,2470,983.3,1.192E+04,656.5
17047,1.859E+04,4206,704,582.9,8045,315.7
17049,2.316E+04,4198,2139,829.3,9133,581
17149,1.409E+04,3383,2109,927.6,1.113E+04,648.5
17152,4.918E+04,7998,159.6,972,1.568E+04,176
17182,2.513E+04,9.202E+04,696,1.318E+04,2.184E+05,794.9
17209,2.169E+04,8227,4381,2238,3.166E+04,1202
17264,2.331E+04,4968,952.4,568.9,7511,388.5
17270,3.61E+04,5629,1474,939.1,1.342E+04,472
17320,3.476E+04,7449,74.94,119.4,1369,125.2
17362,1.79E+04,2910,1624,848.3,1.109E+04,443.1
17403,1.419E+04,1001,109.1,805.7,1.174E+04,177.2
17428,2.492E+04,3407,1245,699.3,9253,491
17571,3.084E+04,2772,257.7,4603,7.12E+04,448.1
17582,2.689E+04,3482,890.1,628.3,9409,327.2
17600,8581,1046,59.33,180.7,2892,71.09
17626,8806,2295,1532,817.6,1.031E+04,557.3
17637,2.601E+04,1.591E+04,4027,2647,4.116E+04,1213
17753,1.364E+04,3799,117,449.8,5865,103.6
17782,7526,992.1,68.03,326.4,4302,83.18
17811,1.294E+04,1.344E+04,1099,664.8,8603,376.9
17812,1.73E+04,2800,872.1,712.9,1.017E+04,321.5
17906,3.716E+04,2.865E+04,49.07,29.04,63.08,73.79
17944,2.801E+04,7842,1256,815.2,1.241E+04,397.5
17961,1.728E+04,4031,808.5,587.4,7093,310.1
17971,3.149E+04,1.16E+04,1973,1307,1.689E+04,737.8
17974,6641,1127,66.07,161.8,2904,105.2
18103,3.445E+04,8715,1833,1051,8225,960.5
18106,2.647E+04,1.608E+04,121.9,1027,1.275E+04,214.1
18134,2.713E+04,4433,1353,674.6,7820,384.6
18154,3.953E+04,6784,1303,888.9,1.237E+04,492.4
18161,1.226E+04,6.233E+04,68.07,104.3,33.04,23.68
18230,1.585E+04,3397,214.4,1159,1.702E+04,201.7
18232,6.276E+04,2.437E+04,1E+04,3588,4.656E+04,2480
18257,3.774E+04,6334,1072,634.5,8479,398.4
18263,2.257E+04,4239,1151,579.8,8006,507.6
18267,2.452E+04,1936,205.6,1368,2.655E+04,206.3
18337,3.029E+04,5717,1594,1102,1.66E+04,583.4
18500,2.477E+04,2813,961.2,608.3,8387,491.9
18542,1.72E+04,3890,934.3,637.5,8584,407.3
18621,1.017E+04,6246,23.23,21.32,47.9,96.72
18661,3.935E+04,5975,2532,1196,1.628E+04,792.4
18674,2.899E+04,3602,1352,716.5,1.049E+04,470.2
18689,3.239E+04,9579,3643,1766,2.33E+04,920.4
18718,6993,1314,70.84,133.6,2601,119.4
18724,7721,900.8,73.5,263,3972,62.72
18735,2.576E+04,3675,1250,808.5,1.193E+04,422.6
18757,1.783E+04,4490,110,181,2225,106.3
18808,1.105E+04,2173,106.9,255.2,4407,114.8
18818,3.701E+04,9149,809.8,816.5,1.175E+04,353
18829,1.302E+04,4778,8960,1520,4725,3165
18925,1.483E+04,4460,65.07,34.82,118.8,57.99
18941,2.913E+04,3590,1225,795.5,1.098E+04,476.4
