Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
257,7.116,32.47,5.017,459,53.75,66.49
386,5.534,18.53,5.548,4.098,53.46,70.51
518,6.286,13.84,9.247,5.788,58.55,67.14
647,186.7,169.8,29.63,6.962,55.83,78.22
774,13.47,178.6,19.27,461.4,62.88,75.33
2243,1245,2552,417.3,337.8,205.4,152.3
2489,4.783E+05,7.894E+05,821,6.885E+04,3.703E+05,518.7
2858,5.008E+05,8.359E+05,1012,3.953E+04,2.353E+05,569.2
2859,1203,930.2,52.29,71.84,324.4,22.31
3212,1.243E+04,1.764E+04,8512,1437,5024,754.8
3332,1.565E+04,5741,69.78,1228,7999,53.46
3455,2.686E+04,1.048E+05,5.454E+04,6997,2.11E+04,3883
3574,2726,2548,67.19,129.9,605.8,41.64
3696,935.4,876,53.1,51.48,275.8,56.66
3697,1647,1647,42.98,103.5,483.3,87.07
3698,734.2,1601,62.4,67.47,268,38.06
3814,219.6,700.7,161.5,103.1,106,113.4
3938,3209,2318,49.65,118,657.2,70.07
4060,9980,2.541E+04,116.6,1535,8605,92.77
4061,1174,1494,83.17,62.65,346.6,51.67
4182,367.1,954,364.3,387.8,239.3,173.8
4183,4346,8638,82.87,1063,4600,80.89
4417,1.802E+04,2.966E+04,112.2,867.6,2750,77.63
4418,5143,1.094E+04,89.76,290.3,2222,69
4538,4474,4613,47.42,207.8,1457,41.22
4539,3360,2331,71.09,148.4,864.6,51
4656,4126,5074,46.63,1095,4765,63.56
4898,3019,1751,49.4,117.9,578.1,37.65
5018,2.709E+04,1.036E+05,293,4612,2.566E+04,138
5019,4655,4231,65.71,235,1726,58.44
5135,1.227E+04,3.826E+04,267.4,3352,2.053E+04,240.5
5258,2663,2089,62.32,133.9,840.8,76.32
5259,4255,4606,63.12,1197,5510,58.64
5380,330.5,523.8,166.2,149.5,125.2,62.01
5381,2847,3508,51.24,106.2,624.3,30.55
5500,911.1,4045,81.49,1160,4941,31.58
5739,1371,1155,45.52,89.08,482.8,23.03
5985,6.096E+04,1.861E+05,775.7,2.08E+04,1.602E+05,602.9
5986,2567,1.877E+04,946.4,1054,809.9,286.2
6221,4970,4.892E+04,133.9,795.5,4256,105.1
6343,8632,5877,51.19,627.8,4082,87.21
6463,1188,1645,54.74,60.95,291.6,32.99
6464,2034,2884,60.02,125.8,652.6,61.45
6465,2781,1848,93.49,124.5,740.6,56.77
6466,265.9,517.3,271,126.8,105.4,178.5
6579,1788,2797,78.5,74.09,360.8,96.58
6702,538.1,1212,185.7,151,133.2,80.84
6822,871,1373,38.91,36.05,102.3,34.87
7068,5485,1.34E+04,1938,1565,1150,646.9
7188,1590,1674,24.51,106.9,501.9,32.97
7310,5331,7276,97.82,70.86,155.2,62.37
7553,3058,1828,48.72,249.5,1407,53.29
7554,9216,1.816E+04,88.49,512.9,2202,55.8
7677,8482,1.107E+04,53.63,1071,6367,93.55
7794,63.72,203.2,144.6,49.19,142.6,23.02
7795,7985,9.011E+04,1.745E+04,5926,2.853E+04,2577
7796,235.7,3320,872.2,266.4,893.6,182.3
7797,1854,1703,36.41,110.2,605.8,48.42
7798,2051,4279,216.8,76.9,182.3,141.7
7799,3083,1437,50.36,174.2,1063,38.95
7800,3384,7095,99.18,97.72,268,62.92
7910,103.8,371.7,441.4,104.7,401.8,107.1
8151,84.67,624.6,65.28,88.04,593.7,39.96
8152,1438,1369,217.7,577.9,3800,97.56
8268,2329,2312,55.13,73.91,364.7,45.92
8269,1253,1.219E+04,357.8,173.3,1004,99.25
8386,1395,819.1,88.15,78.19,394.7,19.17
8626,397.1,1300,175.1,132.9,108.6,63.45
8989,3221,2294,65.19,188.7,994.6,56.3
9231,4830,1.123E+04,508.6,1647,1228,151.2
9232,1814,2194,460.6,363.6,281.5,138.7
9233,74.88,486.7,89.34,40.79,125.9,31.47
9351,7982,5691,54.17,422.8,2899,48.29
9471,157.1,1416,78.97,308,1204,36.92
9472,2557,2351,82.21,109.4,537.4,67.89
9473,2075,3674,52.96,87.01,489.3,57.58
9474,870.5,1091,169.6,243.8,158.9,78.08
9585,7202,3.705E+04,121.3,1718,9497,106.6
9702,1696,4083,81.2,599.5,2597,52.43
9703,294.2,350,151.2,240.8,214,61.62
9822,431.1,1806,286.7,158,101.7,92.58
9823,1753,2470,56.46,83.38,381.7,64.61
10060,740.5,1281,144.1,172.6,126.2,40.53
10180,6507,2.993E+04,61.86,346.8,2628,86.03
10295,6100,1.067E+04,1.143E+04,2410,1.005E+04,893
10419,292.6,1603,451.2,110,404.2,100.8
10420,166.8,3635,676.2,177.8,537.1,184.8
10421,790.7,3371,1438,492.8,2213,231.2
10422,50.48,272.5,35.01,40.78,198.2,24.3
10423,1.553E+06,1.183E+06,7.063E+05,4.409E+05,5.223E+05,3.894E+05
10424,183.2,1173,266.4,160.8,732.1,73.15
10425,933.4,1657,271.3,225.9,142.5,205.3
10526,2460,2049,55.65,133.6,776.4,40.96
10527,1386,1020,69.91,83.83,404.3,39.11
10649,238.5,2123,211.3,170,119.5,59.43
10650,4527,3569,69.7,228.2,1480,55.87
10651,5015,7608,41.66,1332,5849,44.2
10652,1062,615.6,57.49,45.21,202.4,43.24
10766,4074,1.505E+04,125.7,112.7,330.9,83.49
10767,3331,2695,58.33,266.3,1714,32.97
10768,293.6,389.6,261.7,140.4,114.3,116.3
11253,1.081E+04,5.682E+04,7619,1893,8900,772.4
11254,889.2,599.2,48.91,66.04,259.6,32.16
11255,373.4,490.1,109.8,99.57,102.3,52.73
11256,1167,956.9,36.04,71.36,339.4,44.03
11257,1811,2529,86.55,86.3,480.6,70.61
11493,1057,846.6,83.04,77.5,364.5,36.65
11731,693.7,468.5,588.6,310,259.3,136.9
11732,2335,2155,45.68,128.8,581.6,34.31
11852,7715,4985,57.65,620.4,4336,55.81
11853,778.6,1277,54.26,59.73,303.6,34.61
11973,3411,1647,50.58,117.1,761.8,29.87
12089,5986,4102,74.6,1052,7131,78.26
12334,4679,2.615E+04,94.78,329.9,2153,54.19
12335,1.082E+04,3E+04,152.3,1560,8918,95.86
12572,9322,9703,5361,1473,6594,495.4
12573,4.801E+04,2.711E+05,1035,1092,822.5,406.3
12690,846.1,1377,191.4,153.9,117.5,63.16
12812,857.7,2710,69.48,86.82,508.5,26.63
12813,573.8,258.5,211.3,129.8,95.8,78.03
13063,5471,3807,71.57,1159,5016,34.64
13184,2160,2731,43.95,124.1,718.4,46.32
13425,4008,1.692E+04,138.6,114.1,129.3,106.3
13426,7550,6.397E+04,114.3,87.38,136.5,111.6
13668,2286,1887,51.65,74.73,437,32.86
13790,1.096E+04,2.322E+04,175.3,2428,1.209E+04,111.8
13903,1003,2158,305,548.9,399.4,111.7
14025,1460,738.7,44.3,80.16,417.1,27.09
14258,281.5,454.2,145.1,102.9,104.7,60.77
14378,6032,3.073E+04,3466,1141,5328,366.3
14624,3050,5453,69.11,78.05,275,52.19
14625,7683,9522,73.27,1624,7722,89.97
14746,2160,1754,60.2,142.9,774.3,49.81
14747,1.039E+04,1.191E+04,70.43,942.6,6354,90.95
14869,3543,7550,71.79,702.7,3034,65.7
15110,1129,1971,182.7,188.3,104.3,51.32
15230,3.024E+04,2.674E+05,627.8,460.1,394.9,216.6
15231,4657,6188,111.2,977.9,4451,78.73
15350,1.433E+04,2.061E+04,252.6,515.4,1655,174.5
15351,843.3,380.7,26.32,64.92,278.4,21.58
15464,5676,4106,37.83,369.5,2449,46.43
15581,1.785E+04,2.334E+04,6147,1474,6718,576.7
15948,5517,4527,100.2,1041,4540,54.2
16193,2146,4282,58.32,554,2619,71.79
16194,3132,1169,66.27,144.4,979.6,33.74
16429,3396,2610,57.42,65.57,393.2,29.72
16430,7138,1.996E+04,207.2,194.5,194.4,110.6
17164,3476,1529,75.25,141,709.7,24.77
17280,839.8,2735,584.7,522.4,375.8,180.8
17401,1297,971.5,32.93,71.94,376.8,32.52
17644,1436,833.8,60.19,148,765,32.3
17888,3.044E+04,1.265E+05,307,411.8,329,132.3
18008,4893,2.892E+04,1.403E+04,1871,4792,946.9
18009,1076,1052,35.48,65.67,255.5,43.84
18371,871.9,1244,50.52,36.36,214.5,47.87
18494,2400,2660,921.8,812.8,550.1,558.1
18731,1010,1932,86.9,92.23,335.5,57.15
18732,3727,2316,54.84,290.8,1903,94.22
18852,1.902E+04,9.323E+04,204.8,2677,1.512E+04,101.8
18970,2685,6788,52.49,278.5,2059,72.65
18971,1.067E+04,3.587E+04,66.66,1849,1.016E+04,48.98
18972,275.9,402,118.3,121.4,100.5,78.24
19096,8179,6644,72.77,1540,6156,52.96
19338,833.2,482.2,38.82,60.07,267.6,43.56
19574,1406,1425,24.96,67.15,345.9,48.4
19695,3531,2492,83.22,135.9,995.9,57.83
19696,2556,1766,29.32,72.72,453.9,44.85
19937,4641,3701,76.18,169.5,1019,37.99
20061,2064,2065,85.09,85.25,411.9,35.58
20177,7160,9.348E+04,322.6,168.1,310.4,354.9
20293,3247,3471,70.79,158.3,1051,36.6
20415,724.6,1932,74.27,45.4,206.1,63.73
20535,4235,5372,53.34,711.4,3145,51.04
20536,3700,5.415E+04,163.5,284.3,264.7,53.2
20778,1102,1803,85.4,123.9,401.4,47.2
20779,5158,5973,107.4,1041,4132,88.31
20896,2204,913.3,51.57,121,747.3,49.09
21262,1281,1134,42.98,62.67,290.2,55.38
21494,631.8,739.6,114.3,199.8,123.7,78.24
21617,310.3,302.6,268.9,286.3,220.3,92.83
21738,5658,5798,95.46,349,1931,49.61
21858,4.891E+04,6.921E+04,261.9,2326,1.342E+04,182.3
21859,1033,3075,62.06,78.48,368.3,45.85
21860,2622,1901,55.23,126.5,663.9,44.86
21975,1962,1380,84.53,118.9,498,37.03
21976,454.1,933.5,191.7,202.8,125.9,87.36
22094,1.612E+04,2.735E+04,192.7,1135,7333,140
22095,8455,1.521E+05,203.4,188.2,715.6,178
22330,6498,4261,82.79,190.9,1142,40.2
22331,1.962E+04,3.368E+05,804.4,1054,879.5,356
22332,2437,1754,81.32,95.54,552.6,34.94
22443,3322,2640,36.88,196.9,1295,103.6
22566,1.9E+04,2.305E+04,2424,872.8,4174,246.3
22683,2468,5812,91.28,516.2,2322,65.83
22925,950.3,1256,58.29,55.86,313.5,47.83
23173,5645,6934,60.41,1129,5223,78.68
23174,4064,3132,25.05,177.8,807.3,66.61
23292,1297,2065,43.36,65.34,350.8,64.35
23293,1.756E+04,2.719E+04,254,2206,1.27E+04,281.8
23294,1.891E+04,3.477E+04,126.6,110.2,171.1,118.4
23750,1.394E+04,1.413E+05,234.2,1458,6319,79.1
23991,3767,3274,59.3,784.8,3240,35.14
24349,1515,375,32.15,68.8,385,48.66
24469,1617,1259,56.62,53.79,311,33.32
24470,5006,3530,76.98,1126,4730,66.35
24591,990.8,4592,112.8,597.4,2824,39.52
24839,2153,2238,66.88,108.6,608.1,25.11
24965,2351,2901,32.76,74.01,414.3,31.39
25092,1255,1413,48.42,87.26,460,51.38
25093,9952,1.38E+04,174.2,547.5,3431,124.6
25094,7870,3.108E+04,7411,1455,5523,698.5
25212,6862,7.437E+04,173.9,92.09,282.7,110.6
25213,4682,3.198E+04,213,132.8,121.7,114.4
25214,6263,8335,70.59,564.9,3890,72.72
25330,2496,2801,91.91,180,1114,35.33
25331,4442,2487,48.48,175.1,1198,64.28
25451,1537,1548,61.53,112.4,480,50.38
25575,168.1,835.8,96.11,157.4,151.6,61.27
25576,5675,3.277E+04,134.8,721.9,2909,129.7
25943,2550,7479,216.5,152.2,110.3,79.22
26064,2331,1416,48.24,134.3,804.1,38.96
26187,3019,1396,43.48,197.5,1097,38.97
26188,1837,2765,621.3,775.4,613.3,219.5
26189,2196,1144,51.25,150.9,810.9,69.66
26427,7402,8283,101.8,1172,6884,45.42
26670,3200,2694,63.47,170.1,912.5,35.73
26796,5121,1.546E+04,1977,2666,2027,680.2
26916,464.9,734.6,25.96,40.85,205.8,74.18
27036,8896,1.001E+05,113.7,143.3,738.8,109.4
27037,5914,2.394E+04,172.9,143.5,168.4,113.9
27038,3908,4427,65,211.3,1286,44.32
27039,596.6,1824,57.85,59.22,278.7,36.83
27156,7004,4482,45.97,783.3,5007,43.22
27274,2825,2124,68.32,164.9,992.6,38.06
27394,1.509E+04,7.981E+04,201.6,1696,8967,118.3
27640,1789,1205,52.31,94.4,539.7,32.8
27641,2271,5501,148.2,1207,5153,82.6
27642,251.4,662.2,150,140.9,113.1,87.19
27759,1107,1641,44.38,78.25,406.8,37.6
27879,3055,2241,62.56,112.8,592.7,53.21
27880,1.139E+04,2.196E+04,1.577E+04,2469,8001,1339
28001,1401,1705,65.29,79.54,330.3,27.08
28002,6694,6700,134.5,1573,7351,54.93
28246,6485,1.385E+04,85.32,251.8,609.1,87.02
28247,8228,4703,40.25,557.1,3810,41.98
28491,1371,1101,49.38,54.4,248.6,28.56
28492,2239,2454,64.47,90.18,439.2,56.95
28493,992.4,628.6,26.92,59.7,244,34.32
28733,1397,3064,61.76,356.4,1584,42.58
28734,1414,4026,52.53,682.3,2894,54.9
28857,3.071E+04,2.375E+05,355.8,317.3,705.5,103.2
28974,2.072E+04,8.433E+04,350.9,784.8,3873,191
28975,6023,3352,82.67,400.6,2386,54.01
29093,9910,2.221E+04,257.8,778.7,4188,91
29094,969.6,1543,110.6,81.01,371.5,46.47
29213,630.6,1599,81.84,49.01,164.2,35.97
29339,2740,1595,62.72,159.8,826.7,22.03
29340,2290,1402,42.81,125.5,812.6,27.43
29581,814.1,2.186E+04,240.2,239.1,150.9,133.8
29582,4831,6.418E+04,262,193.8,170.1,151.7
29704,4.644E+04,8.638E+04,240.2,996.5,4922,133.3
29822,336.8,370.1,46.44,40.64,186.5,19.55
30065,4889,4336,68.17,449.7,2293,33.36
30185,9891,1.052E+04,96,714,4938,62.16
30186,1186,823.9,55.66,56.53,395.8,23.92
30304,642.5,839.7,67.62,39.81,208.8,52.24
30676,1.205E+04,1.682E+05,288.4,145.6,292.6,158.1
30677,2919,2366,73.81,463.7,2992,52.49
30906,3173,2001,64.73,142.8,970.8,43.33
31028,1.19E+04,2.172E+04,6588,1438,7142,621.4
31150,5649,1802,37.04,424.3,2852,42.55
31753,570.2,877.3,28.47,40.98,209.7,38.99
31754,1.402E+04,1.465E+04,131.9,2209,1.166E+04,126.8
31755,238.3,305.6,111.6,84.68,95.28,39.57
31871,1210,3500,51.13,482.3,1894,31.79
31872,1925,4536,87.7,464.9,2044,53.46
32354,1563,2774,75.78,77.35,393.9,49.01
32355,3846,2546,60.33,182.3,1342,34.38
32356,456,1128,124.5,165.8,113.4,41.53
32476,4888,6144,52.3,1189,5230,103.8
32718,1.023E+04,9609,78.68,691.5,4891,96.85
32719,1.184E+04,4.033E+04,127.2,1570,8041,112.6
32834,3726,2344,38.78,188.9,1212,26.09
33077,1590,6024,61.98,1027,4201,57.03
33194,479.2,1224,199.1,127.3,114.6,83.7
33195,2106,3179,112.2,156,543.8,53.78
33196,289.8,712,187.1,127.4,101.7,87.7
33319,1221,1319,386,227.1,177.7,102.4
33441,4495,2581,49.43,245.9,1671,39.52
33561,1377,813.9,39.5,99.45,445.1,50.89
34036,8240,1.702E+04,76.23,1530,1.049E+04,77.97
34153,1059,1563,53.99,70.41,281,35.29
34154,2494,2384,58.4,110.7,563.7,82.31
34155,1539,2263,479.9,524.1,377.2,172.1
34276,5878,1.13E+04,97.02,269,1241,131.7
34277,4861,5077,83.4,254.2,1368,27.04
34633,3055,3081,52.65,162.6,1073,62.14
34634,8360,2.667E+04,2493,994.9,4710,324.8
34755,410,399.3,265.4,115.1,109.9,107.3
34877,4717,4778,80.23,1167,4826,46.19
34998,1.109E+04,1.094E+04,71.98,333.9,2825,30.44
35365,923.6,1668,62.98,58.64,242.8,65.62
35366,1885,1594,384.8,296.3,231.7,156.1
35486,1279,1876,389.1,228.4,193.6,156.1
35720,1.109E+04,3.19E+04,89.81,1666,9367,65.95
35836,7441,3.594E+04,141.3,420.6,3445,61.92
35837,2277,2565,62.06,97.11,437.2,35.44
36670,3558,3155,73.85,307.5,2017,89.91
37150,6942,4901,89.51,1978,7939,73.47
37380,5708,9264,72.67,1705,7317,76.39
37499,4016,1646,52.06,151.6,852,25.52
37616,2324,1526,51.99,119.7,730.2,94.84
37861,3584,2631,41.72,156.5,943.6,17.49
38209,1.102E+04,2.042E+04,336.8,770.3,4811,177
38329,4849,6983,83.22,316.6,1549,52.96
38451,8.857E+04,2.342E+05,335.8,8418,4.911E+04,325.4
38452,927.7,1707,62.01,51.98,215.8,51.57
38453,1.598E+04,1.606E+04,139.9,1818,1.252E+04,95.27
38568,1285,2413,77.31,95.34,375.4,85.17
38569,6033,6529,83.93,1473,6475,74.89
38686,2441,1899,55.6,138.5,743.6,25.78
38687,1.157E+04,3.412E+04,148.1,335.1,891.6,97.36
38688,3143,2620,89.6,212.4,1257,79.18
38805,310.5,649.7,147.4,117.6,95.18,58.83
38806,8075,2.656E+04,2691,1042,4819,328.8
38924,1.064E+04,2.327E+04,110.1,1015,6809,86.69
38925,1403,2916,81.84,432.6,1876,37.04
39041,3.139E+05,3.744E+05,660.7,3.201E+04,1.788E+05,587.9
39270,1773,7812,66.33,62.28,136.1,61.56
39386,5.602E+04,2.094E+05,376.4,2830,1.514E+04,228
39627,6594,2.35E+04,76.6,494.3,4117,56.62
39628,2676,2720,90.01,225,1530,68.86
39629,4500,3540,69.25,210.1,1228,60.78
39630,762.7,1228,28.39,47.36,249.6,32.55
39747,5919,8321,62.5,1013,4503,35.31
39748,396,1016,147.5,137.6,112,72.58
40112,1969,2670,44.48,141.5,903.7,18.07
40113,7301,5859,111.3,450.3,3535,95.64
40475,9153,2.032E+04,205.7,518.5,3368,228.8
40476,3999,3200,98.61,344.6,1958,112.2
40591,1.505E+04,2.439E+04,3917,1381,6109,413.9
40711,7085,2.078E+04,2616,2018,1567,894.4
40952,1.352E+04,1.291E+04,4427,1791,9379,464
40953,3035,2446,47.64,235.7,1092,32.31
41313,1239,829.6,43.05,65.18,271.1,39.91
41430,2048,1180,34.8,119.2,625.6,42.4
41431,1.38E+04,1.264E+04,85.07,1633,8472,78.05
41793,3235,5712,63.15,247.3,1143,35.59
42279,4883,9.148E+04,151.3,316.9,1452,80.88
42397,4072,2528,67.25,183.5,1041,29.27
42521,5807,2412,84.66,417.9,2790,41.53
42647,2115,2606,50.58,94.62,442.9,58.84
42648,2875,1148,52.71,165.2,901.2,34.22
43135,159.8,434.7,210.6,143.7,114.8,62.15
43380,684.3,2333,377.5,231.5,184.5,173.2
43619,4193,8300,58.45,279.6,1895,34.69
43864,2023,1749,64.27,130.2,865.6,29.35
44347,1254,6658,49.09,1094,4708,62.46
44348,1.609E+04,1.579E+04,4246,955.8,3926,477.6
44470,8.733E+04,2.283E+05,662.7,1.188E+04,6.646E+04,484.3
44586,6183,6859,47.11,588.3,3593,66.16
44587,1856,2615,93.09,80.68,376.7,40.45
44699,9085,8.642E+04,156.7,105.3,155.7,143.9
44700,1.053E+04,2.151E+04,1.428E+04,1842,5070,1248
44701,6.137E+04,2.446E+05,1.113E+04,1.672E+04,1.181E+05,456.4
44928,809,980.6,52.55,50.7,246.6,83.63
44929,3212,4072,90.29,161.7,834.7,69.27
45052,925,1070,245.7,259.1,170.1,89.34
45175,248.2,462.7,106.9,131.8,103.5,66.23
45295,988.1,930.6,50.64,50.52,260.3,45.76
45414,3871,2677,74.26,180.7,962.5,50.8
45653,1926,1346,60.74,110.2,615.7,50.54
45778,3436,9390,1145,1321,943.9,404.3
46023,529.9,1029,224.9,144.6,112.2,130.3
46394,1.228E+04,1.535E+04,4182,1084,5035,488
46516,4.027E+04,6.657E+04,281.9,1488,9888,166.9
46629,3814,3895,87.76,151.4,749.8,59.6
46750,8684,1.039E+04,79.11,819,5562,63.06
46874,9.166E+04,1.932E+05,1.159E+04,5.994E+04,4.245E+04,2693
46875,4639,3613,69.06,427.5,2527,57.51
46876,4388,4204,75.76,1425,5947,61.99
46974,465.8,482.3,35.82,20.41,143,36.34
47094,847.8,809.9,42.29,56.18,204.1,30.01
47095,4210,1905,46.6,238.6,1480,27.02
47340,216.5,894.7,60.91,36.77,136,28.59
47341,9870,1.086E+04,73.51,1148,5829,54.48
47454,3479,6984,89.97,878.7,3688,42.21
47455,1611,5208,94.59,681.1,2832,27.71
48054,3567,2022,46.3,150.7,1019,34.92
48176,1.402E+04,1.264E+04,2591,836.8,3862,269.1
48177,4801,2.349E+04,133.6,54.49,145.3,108.3
48297,292.1,568.9,125.5,121.5,93.86,65.76
48412,2.805E+04,1.003E+05,285.4,4815,2.967E+04,148.4
48772,6151,4269,38.47,879.1,5533,42.49
48892,1.32E+05,3.683E+05,742.7,1.033E+04,6.805E+04,523
49008,3083,3048,57.57,603.9,2618,47.76
49130,2787,3930,31.57,162.9,1144,45.01
49251,2666,2078,41.77,160.9,839.7,60.26
49252,872,2151,37.99,74.32,400,34.82
49375,3850,7530,135.2,106.1,749,84.92
49376,985.1,552,63.12,72.5,312.5,38.29
49497,4637,2485,58.93,201.5,1098,37.94
49621,1404,1741,59.52,75.58,347.7,46.48
49622,828.3,629.7,46.45,66.17,394.6,50.68
49623,735,539.9,54.87,49.55,237,24.54
49740,633.4,1073,185.8,178.9,154,80.58
49741,607.5,1238,216.3,160.6,95.95,83.35
49742,791.1,953.5,43.82,56.05,234.9,19.51
49859,7.872E+04,2.194E+05,545.5,7664,4.434E+04,345.6
50217,1.009E+04,1.97E+04,95.73,4871,2.706E+04,130
50340,8138,6586,98.2,305.3,2542,57.55
50341,3014,2841,77.66,119.7,634.3,47.35
50702,1987,2133,74.88,152.8,632.1,36.31
50942,1795,580.5,36.34,94,628.6,39.28
51064,6432,8494,41.43,568.9,3424,73.83
51306,3760,2627,31.06,226.3,1721,53.89
51557,7217,9437,95.15,573.4,3892,117.4
51806,4118,2311,104.3,149,1086,33.53
51923,4607,2396,87,294.4,1676,47.47
52043,1.961E+04,3.351E+04,6569,1603,7239,656.1
52044,3421,2094,44.96,148.2,678.7,67.68
52163,3043,2953,75.91,149.2,861,38.68
52281,2.256E+04,2.083E+05,771.1,5.693E+04,2.179E+05,443.6
52282,150.9,6418,73.33,185.7,810.6,47.47
52283,2228,2657,75.32,90.47,293.9,51.84
52395,621.8,973.5,56.79,53.66,197.4,20.74
52512,2515,2190,71.59,123.2,615.1,36.24
52629,1.059E+04,1.306E+04,3041,840.9,3842,329.5
52630,47.15,621.9,40.38,59.48,320.1,28.69
52748,2.406E+04,6.725E+04,130.4,2469,1.448E+04,106.4
52749,1.888E+04,2.817E+04,3631,1502,7680,353
52866,500.1,1163,207.8,142.6,127.8,110.4
52867,5425,5633,68.05,864.5,3436,60.9
52989,1.933E+04,2.188E+04,3088,1017,5039,372
53110,750.2,5479,56.03,1043,4209,58.35
53467,1.73E+04,1.794E+04,1836,746.3,3819,253
53468,9591,1.108E+04,77.1,766,5094,63.37
53592,1294,1944,56.12,79.04,332.3,66.48
53593,2168,2697,77.82,127.5,763.5,40.59
53712,2500,1399,59,214.1,1136,59.84
53713,6699,2.754E+04,99.94,301.9,2587,135.3
53830,2.59E+04,1.55E+05,4772,1.018E+04,8019,1590
53946,688.4,2158,61.39,36.13,153.9,47.71
54190,2767,1969,68.32,70.86,487.4,41.12
54191,5607,8197,63.43,831.3,3978,47.01
54192,1971,1114,88.89,81.08,422.7,27.28
54306,1.108E+04,2.602E+04,89.24,1509,9422,89.02
54426,1932,909.2,57.66,92.23,600.9,42.85
54547,660.3,1245,273.9,259.1,183.5,124.1
54670,333.5,593.4,126.6,128.9,104.4,69.7
54671,1219,2857,89.69,627.9,2552,55.92
54791,1.888E+04,2.845E+04,168.8,3147,1.775E+04,139
55033,2342,4802,872.2,720.2,524,354.5
55146,4042,3333,24.77,217.4,1275,38.74
55147,1448,1967,67.52,61.41,352.7,75.52
55266,2195,3529,56.06,143.9,811,44.22
55267,2.047E+04,4.96E+04,128.8,1496,4525,125.6
55636,2527,3799,35.6,125.2,574.4,67.03
55878,3824,4574,86.75,208.6,1152,44.71
55879,2.541E+04,2.369E+05,320.7,716.7,3280,311.5
55990,6221,3461,101.6,343.8,2261,69.17
55991,2.18E+04,3.378E+04,4781,1482,7316,513.1
56111,1.433E+04,3.467E+04,2517,1080,5253,267.8
56715,619.5,772.3,26.4,59.92,189,26.19
56716,1680,1200,73.88,81.38,480.2,56.19
56717,3477,2684,87.06,175.3,1085,79.27
56718,462.4,850,141.2,132.2,93.96,85.71
56719,5952,1.146E+04,141.6,336.1,1379,115.4
56832,913.1,1102,227.8,140.4,114,107
56833,1.471E+04,6.207E+04,139.9,1771,1.012E+04,118.7
56950,3.492E+04,4.297E+04,162.2,988.7,6306,162
56951,1356,2014,84.88,66.8,319.3,31.44
57064,2472,2234,59.05,80.19,474.4,50.24
57188,621.9,504.1,102,69.26,339.7,19.02
57189,1866,1836,53.43,120.4,665,75.51
57428,3105,2320,75.15,103.2,546.4,68.68
57429,35.92,228.1,840.5,91.09,100.6,97.39
57547,1088,1339,73.64,65.72,298.5,83.66
57548,1.126E+04,2.871E+04,3492,1090,4575,347.2
57549,2456,4644,47.28,680.9,2631,53.87
57550,4726,6017,57.97,812.7,3407,44.81
57667,8875,5568,72.62,866.8,5752,79.78
57782,617,1395,169.6,140.6,116.4,65.84
57783,3377,2602,68.49,222.5,1083,36.51
57900,4471,5890,80.17,220.2,1206,65.25
58142,9283,1.705E+04,109.6,2129,1.099E+04,88.45
58263,4662,1.146E+04,9242,1649,6555,758
58264,1940,1851,29.43,83.8,451.6,81.89
58747,3964,3920,63.2,231.3,1584,76.45
59102,1.144E+04,2.459E+04,108.6,1143,5946,66.61
59216,5123,2360,37.21,161.1,1018,69.21
59336,6.378E+04,1.642E+05,536.8,464.5,1111,314.5
59337,5461,5472,88.54,1027,4321,89.91
59457,527.7,593.2,72.59,49.58,155.8,28.95
59575,212.5,408.2,92.22,124.8,93.84,32.62
59576,2356,1880,64.78,73.14,460.6,37.92
59816,1118,1652,48.52,79.27,409.4,31.53
60059,1272,974.8,71.69,67,307.6,45.68
60420,2762,1889,57.56,102.7,585.8,54.03
60547,1549,1398,55.37,73.5,412.2,39.56
60548,3404,4090,48,887.7,3566,68.83
60660,1528,1954,511.5,288.2,243.8,205.4
60661,701.7,1011,247.7,172.7,149.3,77.57
60779,1205,1017,30.24,60.39,319.5,25.26
60780,1067,2085,28.52,61.72,327.6,46.62
60902,2335,3561,55.77,136.2,674,44.21
61025,1241,1035,39.75,98.64,450.3,43.68
61271,3289,4128,73.25,662.1,2669,58.65
61272,2814,2212,45.13,277.8,1403,27.98
61392,485.7,1242,46.98,136.7,850.6,46.6
61628,1149,544,24.07,59.57,377.5,28.34
61748,396.1,1922,230.3,218.7,179.9,117.4
61749,9545,1.513E+04,5662,1230,4889,591.5
61868,1913,2536,64.8,364.9,1735,35.88
61990,1024,1625,54.88,82.9,347.2,37.34
62110,4482,1193,57.65,191.8,1106,30.58
62111,3.491E+04,2.953E+05,676.4,449.5,320.9,267.9
62342,1194,1269,59.87,64.84,256.7,40.85
62343,2.773E+04,7.639E+04,289.2,1296,6956,203.8
62584,7162,1.241E+04,46.99,727.1,5058,86.68
62707,1477,2321,653.2,611.2,449.4,217.4
62826,1428,1694,83.61,78.56,412.7,49.62
62943,1180,1294,462.7,265,185.7,165
63311,4381,2571,78.09,131.4,800.5,35.43
63677,1927,2386,59.07,84.9,550.9,59.53
63797,2143,1377,60.19,96.44,516.6,64.77
63917,2.991E+05,5.944E+05,1124,9281,5.693E+04,1077
64018,3155,4107,117.2,800.8,3172,100.6
64019,1.88E+04,6.244E+04,203.1,7505,4.347E+04,125.9
64140,4155,4054,76.5,242,1315,32.62
64384,1049,1607,351.4,191.8,155.6,117.1
